Unnamed: 0,catid,id,subcatid,value
64209,2,1805021,27,"Centra Healthcare Solutions is seeking an experienced Registered Nurse that is licensed or in the immediate process, and qualifies, of obtaining RN licensure in WA to work in Hospital in the specialty area of Cath Lab.This is a 13 week assignmentThis is a Weekends positionThe Registered Nurse assumes responsibility and accountability for incorporating the vision, values, mission and critical goals of the organization into their job performance.Minimum Requirements include:1 year of recent experience as a RN specializing in Cath Lab in a(n) Hospital setting.Current RN license within the state of practice.Current certifications (if applicable, per facility requirement)About Centra:Centra Healthcare Solutions is a nationwide employment firm focusing on talented Nursing professionals.We have many dynamic positions with cutting edge programs throughout the entire United States and various settings to meet each healthcare professionals criteria.Benefits of a Local Contract or Travel Assignment through Centra:Highly competitive pay rates.401(k) plan.Direct deposit and weekly pay.CEU Reimbursement.A chance to explore new places and new opportunities throughout the United States.The opportunity to make sure that the career you choose is a good fit before committing to a permanent scenario.100 coverage of the premiums of a comprehensive health insurance plan.Licensure reimbursement.Housing accommodations or a very competitive tax advantage plan(if you qualify).Flexibility of work schedule, including guaranteed hours(if applicable).Assignment completion bonuses(if applicable).Mileage reimbursement(if applicable).Please apply online for this fantastic opportunity or feel free to Apply at 1:. We look forward to assisting you in finding an optimal career."
4867,2,222492,34,"Project locations: several in San Francisco city and surround bay area cities

If you are a Senior Construction Superintendent or Sr. PM with on-site experience for: large commercial office, retail shell, and seismic upgrading, and concrete bracing of major buildings, keep reading!
Top Reasons to Work with Us

For 40+ years we have been a GC who has grown to be a leader in the Northern California construction industry by concentrating on the exceptional execution of the work with which we are entrusted.

This focus has produced a wide range of project experience and a diverse group of loyal clients for whom the company provides pre-construction services, construction management and general contracting services. Our expertise includes office projects, hospitality, multi-family residential, retail shell and tenant interiors, public and private schools, commercial facilities construction, seismic bracing of major buildings, and restoration of important historical structures.

--- CLICK TO APPLY --- THEN feel free to email me directly with your current resume in WORD DOC format to ********** for more detail about my client!
What You Need for this Position

5-10+ years of experience working under a GC as a Sr. Superintendent or PM with direct experience in:

• Site Management and Scheduling
• Commercial Construction
• Retail shell TI and high-end corporate office TI
• TI and Ground Up Construction
• Concrete based construction (plus)
• Strong experience working several projects north of $10M - $50M in cost
What You Will Be Doing

As a Sr. Superintendent, you'll be directly responsible for the activities and conduct of our employees and the subcontractors, for the cleanliness and safety of the jobsite, for layout of the work and for protection of the public.

Duties include:
• Responsible on a daily basis for oversight of commercial construction work
• Coordination of the on-site activities of subcontractors
• Responsible for the layout of the construction work
• Responsible for the General Contractor’s own labor force
• Maintain jobsite safety and cleanliness
• Work with the Project Manager to maintain the project schedule
• Order, protect and return company tools on a timely basis
• Secure the jobsite at the end of each day
• Prepare daily field reports
What's In It for You

• An extremely competitive compensation package + 401(k) matching + Project bonuses
• Excellent full healthcare family coverage -- Medical/Dental/Vision, etc.
• 3+ weeks’ Vacation/PTO
• Company Phone + Laptop + Truck + all fuel and traveling expenses paid (as needed)
• Monthly Per Diem (as needed)
• Possible relo-assistance (as needed)
If you are a Sr. Commercial Construction Superintendent or Sr. PM, please apply today!
Applicants must be authorized to work in the U.S.

Ciudad: san francisco"
45807,2,1786619,21,"The Clinical Research Sr. Medical Scientist is responsible for:

* Supporting the design, assessment, and communication of clinical programs which support the global scientific/medical evidence plan
* Supporting cross:functional and global collaborations to integrate broad medical, scientific, and commercial input into the development program
* Participating and providing clinical input into safety and regulatory interactions
* Provide clinical/scientific input during the development and execution clinical trials
* Provide clinical/scientific input into, author sections of, and QC study:related documents (e.g. study concept documents and protocols)
* Interpret clinical trial data
* Participate in safety assessments
* Review and provide clinical scientific input to TLGs and safety narratives
* Review scientific literature Initiate database analyses to support commercial/clinical objectives Contribute to the preparation of clinical study reports and regulatory submissions
* Participate in interactions with regulatory agencies
* Develop key opinion leaders and make scientific presentation at advisory boards, key scientific meetings and external committee meetings as delegated by the Clinical Scientists, NAML, or GDL Identify new clinical research opportunities
 
BASIC QUALIFICATIONS:
 
M.D. degree
 
PREFERRED QUALIFICATIONS:

* Accredited fellowship in Cardiology, board certified or equivalent 2+ years of clinical research experience and/or basic science research combined with clinical teaching and patient care activities
* An understanding of the scientific method and clinical applications based medical, scientific and practical rationale
* Familiarity with concepts of clinical research and clinical trial design including biostatistics
* Familiarity with regulatory agency organization, guidelines, and practices
* Ability to effectively present ideas and document complex medical/clinical concepts in both written and oral communication History of solving problems while exhibiting superior judgment and balanced, realistic understanding of issues
 
Amgen is an Equal Opportunity employer and will consider all qualified applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status. programs to input objectives and BACH_a33d1a clinical research"
10480,2,447858,27,"An excellent opportunity exists for a BC/BE Urologist with the Westmed Medical Group : a large, progressive, and financially thriving physician:owned, multi:specialty practice. Within commuting distance from NYC, CT, and NJ, we offer an excellent, competitive compensation and benefits package. We are actively seeking a BC/BE Urologist that is competent, new grad or experienced, and has good interaction with patients as well as medical staff. Westmed Medical Group is a large, award:winning multi:specialty medical practice, with headquarters in Purchase, NY. It is staffed by a team of over 500 Physicians and Advanced Practice Providers who are dedicated to providing coordinated, efficient and the highest quality of patient care at its 13 locations in Westchester County, NY and Fairfield County, CT. The practice, known for its one:stop:shopping medical experience for patients, uses state:of:the:art systems and has a national reputation for measured healthcare excellence. Westmed offers 60+ medical specialties and currently has over 1,000 employees. Our mission is to be your trusted partner in comprehensive, lifelong care. The foundation for service excellence at Westmed Medical Group starts with the patient experience and focusing on the complete total care of our patients. Westmed is recognized by the National Committee for Quality Assurance as a Level 3 Medical Home, the highest achievable level. Westmed has been one of 480 Medicare Accountable Care Organizations (ACOs) nationwide since 2012, and was ranked a Fortune"
3513,2,91933,27,"Inovalon is the nationA?s largest medical record reviewer. To accomplish this, Inovalon utilizes Medical Assistants, Certified Nursing Assistants, and Medical Clerks to go to physician offices, clinics, hospitals, and other clinical facilities to obtain and/or review medical data. Inovalon does these reviews in all 50 states around the nation. Inovalon is currently recruiting Medical Assistants, Certified Nursing Assistants, and Medical Clerks to perform medical record reviews in the field. Inovalon offers highly competitive hourly compensation as well as compensation for mileage traveled. Inovalon reviewers are provided with a laptop and full abstraction and technology training. Both part:time and full:time hours are available.Accurately and efficiently conduct medical record review/abstraction services;Scan relevant components of the medical record to support reviews performed;Electronically download review assignments to the laptop and data collection tool; daily upload completed assignments and scanned medical records;Participate in required training;Complete quality, accuracy and inter:rater reliability testing as requested in a timely manner;Communicate effectively and professionally with care provider offices, clinics, hospitals, other clinical facilities and Inovalon staff;Travel to medical facilities in specified area of region from home to complete review services as assigned by Inovalon;Represent Inovalon with medical facility staff; andAbide by all HIPAA and associated patient confidentiality requirements.Medical Assistant or Certified Nursing Assistant or Medical Clerk;Clinical experience; prefer experience in performing chart abstractions;Ability to manage and meet deadlines;Computer literate and detail oriented;Professionally skilled in verbal and written communication;Available to perform reviews no less than 24 hours a week;Must be willing to travel; andMust have high speed internet access. Inovalon provides equal employment opportunities (EEO) to all employees and applicants for employment. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, or protected veteran status and will not be discriminated against on the basis of disability."
64322,2,1805134,27,"Description:
 
GENERAL SUMMARY
 
:
 
Independently performs diagnostic imaging procedures underthe direction of a Radiologist and/or manager in a highly technical andprofessional manner.
 
 
 


 
 
 
ESSENTIAL FUNCTIONS
 
:
 
Performs Diagnostic Imaging procedures on scheduled shifts includingoperating imaging equipment.
 
Provides care to neonate, pediatric, adolescent, adult, and geriatricpatients.
 
Provides patient/family or caregiver education and counseling inrecognition and solution of physical, emotional, and environmental healthproblems.
 
Maintains open and positive communication with staff, physicians, andother departments.
 
Instructs, supervises, and evaluates student technologists.
 
Presents a positive image to community and professional contacts.
 
Promotes professionalism with the department, hospital, and community;acts as a role model.
 
Demonstrates proficiency in performing all exams according toprotocol. Maintains the physicalenvironment of the department in a clean, well:stocked, orderly manner.
 
Operates equipment in a safe and efficient manner, reporting anymalfunctions to manager/Bio:med.
 
Manages and coordinates the activities of the Diagnostic ImagingDepartment with other areas of the department and hospital to insure and maintainpatient care.
 
Demonstrates proper phone etiquette and utilization of computers,including completion of exam data entry.
 
Complies with OSHA/JCAHO and other regulatory agency recommendationsand guidelines.
 
Attends hospital and department meetings and inservices.
 
 
 
MARGINAL FUNCTIONS
 
:
 
Capable of performing office and transporting of patients as necessaryfor patient care.
 
Schedules patients
 
Has understanding of and troubleshooting skills as related to PACs.
 
Qualification:
 
MINIMUM KNOWLEDGE, SKILLSAND ABILITIES REQUIRED
 
:
 
 
Successful completion of anaccredited two year Radiologic Technology program.
 
Registry eligible orRegistered Radiologic Technologist
 
Maintains current IowaPermit to Practice
 
Maintains active registrystatus in ARRT
 
Participates in professionalsociety (i.e., ISRT or SCD)
 
Basic Life Support (BLS) forthe Healthcare Provider certified or obtained within three (3) months of hire.
 
Proof of completion ofMandatory Reporter abuse training specific to population served within three(3) months of hire.
 
1 CEU per year in RadiationSafety/24 CEU s every 2 years
 

 Associated topics: hematopathology, medical lab science, medical technologist, sample collection, sterile processing technician, technician, technician lab, technician laboratory, testing, toxicology"
13896,2,604818,29,"Job Description:/h3:

Reporting to the Director of Brand Management, the Associate Brand Manager Trainee will assist with both developing the overall brand vision and strategy, as well as executing onsite promotional brand events. Associate Brand Manager Trainee will assist in the development and evolution of the brand, product portfolio, and overall strategy while maintaining focus on the day:to:day activities relating to brand management. The selected candidates will train with the Brand Managers on the development and implementation of our clients brand strategies, as well as key product displays and consumer messages to merchandise S/he will be responsible for learning to analyze brand, category and product:level performance metrics, making recommendations and utilizing all of our available resources to deliver top notch results for our clients and retail partners.

Requirements:

: Strong desire to work within the retail / sales / marketing / beauty fields
: One:year experience working in the beauty, sales, or retail industries
: Reliable transportation to travel up to 40 miles to our retail partners and transport sales promotional items, displays, signage
: Ability to punctually and reliably work retail hours and holidays (40:hour workweek; Thursday through Sunday)
: Positive attitude and eagerness to learn
: Strong desire to succeed
: Exceptional communication skills
: Ability to stand for extended periods of time in a retail store
: Ability to talent scout new associates in the local area
: Ability to mentor and train entry level associates
 

Benefits of working for Summit Retail:

: Comprehensive paid guided sales training
: Competitive compensation model with guaranteed hourly advance rate per hour with the opportunity to earn additional commission
: Career growth at your pace with the opportunity for advancement
: Territory based within a 40:mile radius
: Medical, dental, 401k and other voluntary insurances for eligible full:time employees
: Referral program
 

Summit Retail Solutions, Inc. is an equal opportunity employer and will not discriminate against any qualified applicant on the basis of a protected characteristic unless a bona fide occupational qualification exists.

 

Applicants who receive an offer will be required to undergo a drug test as a condition of their employment."
95010,2,1945939,31,"Summary
The Shift Coordinator improves Guest satisfaction through financial controls, operations, direction of Team Members, and compliance within the scope of an assigned shift. The Shift Coordinator has full accountability for restaurant operations during assigned shift when management is not present. This position operates under the direct management of the General Manager and helps lead the restaurant team. This position interacts with Team Members, restaurant management, outside vendors, members of the field operations team, and Guests.

Responsibilities
Responsible for restaurant operations (labor, inventory variance, GUEST TRAC(R) responses) during assigned shifts, including opening and closing restaurant
Provides production direction to Team Members in a clear and concise way
Sets an example for Team Members by working hard to implement shift plan and ensure swift and smooth production
Delegates in a way that encourages teamwork during shift to ensure that the restaurant operations comply with
Company standards
Motivates Team Members to exceed Guest expectations with food and friendly service in clean surroundings
Works with team to act on Guest feedback and resolve complaints in a timely, friendly and professional manner
Directs, trains and motivates Team Members during shift on each of the workstations
Complies with the requirements of government regulations, BKC Market Policy, food safety, BKC Security Policy, operations, and BKC policies and procedures relating to all activities in the restaurant during the shift
Takes initiative to immediately report violations of safety, sanitation, security, and other company policies to restaurant management and perform short:term solutions
Motivates Team Members to comply with loss control procedures and to maintain a safe and secure environment for customers and other Team Members
Completes checklists and procedures for cash reporting, inventory control, and scheduling during shift
May perform essential functions and duties listed in the restaurant Team Member job description
Flexible to work evenings, weekends and holidays.
Prompt and regular attendance on assigned shifts

Minimum Qualifications:
Must be at least eighteen (18) years of age*
High school diploma or GED
Completion of all BKC certification programs
English language preferred
Willingness to travel preferred

*Age may vary depending on state.
Note that the responsibilities and qualifications listed above are for positions at restaurants owned or operated by Burger King Corporation. Job descriptions, compensation, benefits and other employment terms and conditions applicable to positions at independent franchised BURGER KING(R) Restaurants will vary and are determined solely by the Franchisee."
3938,2,99047,27,"Founded in 1955, Dignity Health : Northridge Hospital Medical Center is a 424:bed, acute care, nonprofit community hospital located in Northridge, California. The hospital offers a full complement of award winning services, including the Leavey Cancer Center, a Cardiovascular Center, the Center for Assault Treatment Services, a pediatric medical center, and the only pediatric trauma center in the San Fernando Valley. The hospital shares a legacy of humankindness with Dignity Health, one of the nationA?s five largest health care systems. Visit for more information.MEDICAL TECHNOLOGIST : CLINICAL LABORATORYDignity Health Northridge Hospital Medical Center All employees are expected to perform their duties in alignment with the vision and values of the organization. The MEDICAL TECHNOLOGIST is responsible for a variety of tasks that lead to a high level of customer satisfaction in the most cost:effective manner with respect and dignity. Under the direction of the Laboratory Director, Director of Laboratory Services, Laboratory Supervisor and Laboratory Medical Staff, a clinical laboratory scientist is assigned the responsibilities for moderate and high complexity testing as determined by competency assessment according to 42 CFR 493.1425 and 42 CFR 493.1495 of analyzing the sample by standard procedures collected from a patient, upon the request of a physician; recording and transmitting results to the physician initiating the request by standard means of communication in the laboratory and being proficient in the laboratory section(s). The clinical laboratory scientist may perform in a lead role as determined by competency assessment for high complexity testing according to 42 CFR 493.1463 which is accountable for overseeing and monitoring the work performances of licensed (clinical laboratory scientists) and non:licensed personnel (laboratory assistants and laboratory technicians). Minimum Requirements:B.A./B.S. requiredContinuing education lectures and courses to keep knowledge current as required Minimum two years experience in an acute care facilityTraining in Hematology, Chemistry, Blood Bank, Microbiology, Immunology and Serology as applicable California Clinical Laboratory Scientist License required and ASCP registry preferredFor direct patient care, CPR certification is required for CLS drawing blood donors onlyCurrent Los Angeles County fire card is requiredWindows Operating System, Knowledge of MS Word and MS Excel helpful"
75785,2,1879458,122,"Job Description:/h3:

SportClips is looking for talented Stylist for our North Central Austin Store Location. Full Time position We have immediate positions available.

Great Pay. Great Clients. Great Team.

Apply Here: 
sportclipsjobs/

Start the career you want with the fastest growing mens and boys hair care salon with one of our 12 stores in the Little Rock area.
Are you passionate about cutting hair? Do you enjoy being part of a team? Do you want to learn the latest trends in mens haircutting? Lets get started Were looking for awesome hair stylist like you to join us as our newest MVP.

Stylist starting pay is 9.00 plus commission and tips

Paid Training

Requirements:
* Have a motivated, positive, reliable, and upbeat personality
* A current barber or cosmetology license
* Outgoing and career:oriented hairstylist
* A passion for doing men and boys haircuts
* A commitment to providing an excellent Client Experience
* Flexibility in days/hours worked, including evenings and weekends (Full time and part time positions available)
* The ability to have FUN while achieving performance goals

Lets grow together Heres what we have to offer:
* Benefits and paid vacation
* The best clients
* Great tips
* Amazing culture
* Growth opportunities
* Innovative training
* Fun contest rewards
* Beautiful stores
* State:of:the:art comforts (anti:fatigue floors, European shampoo bowls, comfortable attire)

Start today. Shape tomorrow.

Apply here: 
sportclipsjobs/
Company Description:/h3:
Fun, Team Oriented and Positive work atmosphere.

Paid World Class Training. We set you up for success"
10328,2,445729,27,"Did you know that some of the industryA?s most talented and caring registered nurses are at DCI? Our nursing staff has helped DCI achieve the lowest mortality and hospitalization rates among large dialysis providers for the past 13 years in a row. We think our Nurses are pretty awesome; they make a difference in our patients lives by helping them live longer and achieve a better quality of life. Our mission is A?the care of the patient is our reason for existence.A? WhatA?s yours? The Dialysis Registered Nurse is key to providing specialized nursing care in the in:center hemodialysis unit. The RN works in collaboration with all clinic team members to ensure every patient receives the safest care with the highest quality optimal outcomes. This position is full:time, 3 days/week.The following is a summary of what makes our team successful. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.Performs hemodialysis treatments in accordance with approved facility policies and procedures.Prior to initiation of dialysis, ensures dialysis machine, its alarms, and all products used during treatment are prepped and meet quality standards.Monitors the patient during dialysis, assess any emergent changes in the patients condition, and communicates any problems to the physician and patients family.Administers and charts all prescribed pre, intra, and post dialysis medications and charge items in the Medical Information System (MIS) and on the treatment flow sheet.Follows CDC/CMS regulations with strict reinforcement of infection control.Participates in patient care conferences, medical rounds and chart reviews, as assigned.Documents patient education to ensure compliance with the local ESRD Network, CMS, DCI corporate and clinic teracts with local hospitals as a liaison to facilitate continuity of care.Assists in teaching and training new staff members as directed by the head nurse.Collaborates with all staff members and renal team members to maintain medication inventory, ensure the dialysis machines are functioning properly, and maintain an adequate stocking of unit supplies.Works with the head nurse and nurse manager to assure that OSHA compliance, occurrence reporting, and emergency preparedness is up to date.Graduate of an accredited registered nursing program.Possesses and maintains a current license in the State as a registered nurse.Maintains current CPR certification.Previous dialysis experience preferred.Applicant must have excellent communication skills and a demonstrated high level of clinical excellence.DCI provides comprehensive hands:on and theory orientation/training in order to equip our nurses for success. DCI is a federal contractor and an Equal Opportunity/Affirmative Action Employer:Veterans/Individuals with Disabilities. If you are having difficulty using the online application system or would like to request other accommodations or application methods, Doug Patterson at or Once a request has been made, DCI will initiate a discussion with you about your needs and whether an accommodation can be provided. DCI is committed to providing such accommodations where possible. For more information about equal opportunity please see: and"
37274,2,1540372,19,"Teleperformance is now hiring Customer Care Professionals in the Reno, NV areaTeleperformance is a global leader in providing exceptional omnichannel customer experiences since 1978. Our impacts are far:reaching, spanning over 62 countries and interacting with over 38 of the world s population. This kind of growth wouldn t have been possible without the dedication of our people who continue to provide outstanding customer service in every opportunity. Here, your success is our success.We are adding Customer Care, Bilingual Customer Care and Licensed Health Insurance Professionals to our team. This is an outstanding opportunity to join a team that takes pride in doing business with people, for people. It is a place where you ll experience great job satisfaction in an inspiring, uplifting work environment.
 Associated topics: answer, call center, customer care, customer care associate, platform support, service agent, service specialist, support, system support, technical support"
62753,2,1803565,19,":We have an opening for a part:timeFOOD SVC WORKER/CASHIERposition.
:Location: Junipero Serra High School : 451 W. 20th Ave., San Mateo, CA 94403.Note: online applications acceptedonly.
:Schedule: P/T Schedule; Monday : Friday, 9:30 : 1:30 Part time 4 hours a day, school schedule.
:Requirement: Some kitchenandcashier experience preferred.


If you have a positive attitude and a love for learning, you may be interested in joining our team.



At FLIK, our operating philosophy is centered on three essential factors: great food, great service and great people. A FLIK Family:Then and Now. Great Food and Great Service are only possible with Great People behind the scenes. FLIK's steadfast dedication to the training and support of our associates continues to nourish our vision and growth. Dedication, diligence, operational excellence and hands:on expertise are FLIK trademarks : only achievable through the work of our team of professionals. We embark on a relationship with every FLIK associate that provides, demonstrates and cherishes growth, education and ongoing mentoring : today and every day.




 Summary: Performs cashiering duties, including general food service work. Maintains sanitation standards in the preparation, service and dining room facilities. 

 Essential Duties and Responsibilities: 
:Performs prep work such as washing, peeling, cutting and seeding fruits and vegetables. Weighs and measures designated ingredients. 
:Carries pans, kettles and trays of food to and from work stations, stove and refrigerator in accordance with safety standards. Distributes supplies, utensils and portable equipment. 
:Stores foods in designated areas in accordance with wrapping, dating, and food safety and rotation procedures. 
:Cleans work areas, equipment and utensils. Ensures compliance with sanitation and safety requirements. 
:Uses approved food recipes and production standards to ensure proper quality, serving temperatures and standard portion control. 
:Serves customers in a friendly, efficient manner following outlined steps of service. 
:Interacts with customers and resolves customer complaints in a friendly, service:oriented manner. Relays relevant information to supervisor. 
:Performs sales transactions. Enters sales into the cash register to ensure purchases are accurately recorded. 
:Makes change, accepts declining balance cards and other acceptable forms of payment. Issues receipts to customers. Follows standard procedures for issuing cash refunds. 
:Responsible for all assigned change funds and cash receipts, ensuring that cash drawer is in compliance with overage/shortage standards. 
:Replenishes condiments, beverages and general supplies while maintaining service area cleanliness. 
:Performs other duties as assigned. 


About Compass Group: Achieving leadership in the foodservice industry


Compass Group is an equal opportunity employer. At Compass, we are committed to treating all Applicants and Associates fairly based on their abilities, achievements, and experience without regard to race, national origin, sex, age, disability, veteran status, sexual orientation, gender identity, or any other classification protected by law.


Qualified candidates must be able to perform the essential functions of this position satisfactorily with or without a reasonable accommodation.Disclaimer: this job post is not necessarily an exhaustive list of all essential responsibilities, skills, tasks, or requirements associated with this position. While this is intended to be an accurate reflection of the position posted, the Company reserves the right to modify or change the essential functions of the job based on business necessity.*Los Angeles applicants: Compass Group will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the Los Angeles Fair Chance Initiative for Hiring (Ban the Box ordinance).






Req ID: 1"
44906,2,1785718,27,"A clinic located in Iowa is seeking an OB/GYN to join their team. Your schedule will be 8:00am to 5:00pm Monday through Friday with 1:4 primary call and 1:2 back:up call. You will see 20 to 25 patients per day on average. You will be supported by a great OB/GYN team. Applicants are required to be board certified or board eligible. An IA license will be required, and the CompHealth licensing team can assist you with the process. Current residents will be considered and offered a stipend for an early commitment. This opportunity has a competitive salary of 300K. You will be offered paid malpractice coverage, medical benefits, five days CME time with a 5K allowance, life insurance, 10K relocation reimbursement, and a retirement package. This opening is located in a beautiful Iowa city on the Mississippi river. The people live a lifestyle that is friendly and slow:paced. The exciting Quad Cities are only a short drive away if you need extra shopping, dining, or entertainment. We fill jobs in all 50 states and receive new staffing requests daily. If you have something specific in mind, let your personal CompHealth consultant know and they will match you with an OB GYN job that lives up to your vision. If you are interested, Van Ruttley at 203.. or email your CV and references to 300K salaried positionCall of 1:4Residency stipend for early commitmentSee 20:25 patients per dayCompetitive benefits package1 week CME with a 5K allowanceRelocation assistanceMalpractice paidPositions open nationwideSpecialty:specific recruiting teamsResources for CV writing and acing your interviewHelp with licensing and credentialingAll at no cost to you
 Associated topics: cpg, fertility, gyn, gyn and womens health, maternal services, mother child services, obstetrician gynecology, obstetrics, obstetrics gynecology, som"
66759,2,1870432,32,"Survey Taker Positions Available, Get Paid Up To 37 Per Hour
 
Location: United States
Job Title: Survey Taker, Get Paid To Give Your Opinion
 
We are looking for people nationwide that are dependable interested in working from home or anywhere where you have an internet connection.
 
Need to be able to take surveys daily. Get paid to share your opinions.
 
500 : 1000 per week (or more) earning potential.
 
You work on your own schedule right from your computer. Get started right away

 Associated topics: home based employee, home based position, home worker, home virtual work, remote contracting, telecommute employee, telecommute employment, work at home, work at home contractor, work from home work"
24683,2,1023568,122,"Great is who we are and what we do!  At Great Clips, we know that stylists like you are most happy when they re cutting hair, so at a Great Clips salon, that s exactly what you get to do!   Want to be the best stylist in town? At Great Clips, that can happen. Want to be a salon manager or trainer or a member of an artistic design team? Yep, at Great Clips, you can make that happen, too .    Your talent. Our support.  Join a company with lots to offer. Whether you re a new (or about to be new) stylist, or you re an experienced stylist looking for your next career move, you ll have the chance to:    Make money right away with a guaranteed base wage   Receive incentives and recognition for a job well done   Cut hair for an immediate customer base   Get ongoing training and career advancement   Work flexible schedules   Learn the latest trends and advanced skills  Sounds good, right? Then we want to hear from you! At Great Clips, there s no rule that says you can t soar with scissors. Go do what you love doing with a great brand. Join our team of stylists today.  Similar keywords: Cosmetology, Hair Stylist, Hairstylist, Hairdresser, Salon, Esthetician,Hospitality, Cosmetologist, Barber   Location Information:  Forest City Walmart Shopping Center  145 Plaza Dr  Forest City, NC 28043   Associated topics: artist, beautician, esteticista, hollow, makeup artist, manicurist, medical, skin care, skin care specialist, threader<br /><br /><table><tr><td style=""font-weight: bold; padding-right: 15px;"">Salary:</td><td>Unspecified</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Contract:</td><td>Full Time</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Company:</td><td>Confidential Company</td></tr><tr><td style=""font-weight: bold; padding-right: 15px;"">Education:</td><td>Confidential Company</td></tr></table>"
3766,2,96894,27,"Do you Love Serving residents and having relationships with their families? Do you take pride in knowing you are providing top quality care to your patients? Do you want to work at an organization that values treating all people with dignity and respect? La Jolla Nursing and Rehab in La Jolla, CA is looking for an experienced Licensed Vocational Nurse (LVN) to be part of their team. If you answered A?yesA? to the questions above we want to meet with you today We are Families serving Families and our nurses are a valued piece of that vision. This position is to work on a full time basis on the nights shift. We are a member of Covenant Care, and our A?familyA? includes over 8,500 professionals in 7 states running 53 skilled nursing facilities, 4 residential care facilities, a therapy services company, and a home health company. Managing risk has been critical to our success in the dynamic long:term care industry. We have a strong commitment to providing our residents with excellent care and service in a pleasant, comfortable setting. POSITION SUMMARY: The primary purpose of this position is to provide direct nursing care of assigned residents under the supervision of a Registered Nurse. The LVN contributes to the provision of quality nursing care through techniques that support and achieve positive outcomes in patient care. KEY JOB FUNCTION:Provides accurate assessment, over:sight, and monitoring of Patients for quality medical management and early detection of changes in condition. Responds promptly to evaluate and remedy Patient concerns and complaints; manages and documents accordingly. Utilizes professional standards in performing basic assessment and clinical monitoring in accordance with scope of licensure.Recognizes AND appropriately responds to emergent and significant change in condition; completes documentation as required. Effectively communicates accurate assessment detail, medical history, advanced directives, and availability of onsite services to physicians. Encourages Patients to participate in prescribed therapies, dietary regimen, and activity programs, as appropriate. Must be a graduate of an accredited school of nursing.Must possess a current, unencumbered, active license to practice as a LVN in the State in which you are employed. Must be knowledgeable of nursing and medical practices and procedures, as well as law, regulations, and guidelines that pertain to long:term care.Must possess the ability to plan, organize, develop, implement and interpret the programs, goals, objectives, policies and procedures, etc., that are necessary for providing quality care. Must be able to relate information concerning a residents condition.Must meet the general health requirements set forth by the policies of the facility or department which may include a medical and physical examination."
65272,2,1868945,32,"Survey Taker Positions Available, Get Paid Up To 37 Per Hour
 
Location: United States
Job Title: Survey Taker, Get Paid To Give Your Opinion
 
We are looking for people nationwide that are dependable interested in working from home or anywhere where you have an internet connection.
 
Need to be able to take surveys daily. Get paid to share your opinions.
 
500 : 1000 per week (or more) earning potential.
 
You work on your own schedule right from your computer. Get started right away

 Associated topics: home based employee, home based position, home worker, home virtual work, remote contracting, telecommute employee, telecommute employment, work at home, work at home contractor, work from home work"
80506,2,1884179,33,"About Uber WeA?re changing the way people think about transportation. Not that long ago we were just an app to request premium black cars in a few metropolitan areas. Now weA?re a part of the logistical fabric of more than 600 cities around the world. Whether itA?s a ride, a sandwich, or a package, we use technology to give people what they want, when they want it. For the people who drive with Uber, our app represents a flexible new way to earn money. For cities, we help strengthen local economies, improve access to transportation, and make streets safer. And thatA?s just what weA?re doing today. WeA?re thinking about the future, too. With teams working on autonomous trucking and self:driving cars, weA?re in for the long haul. WeA?re reimagining how people and things move from one place to the next.About the Role As a hardware test engineer on the V and V team, you will participate in requirements engineering, develop hardware verification and validation plans, develop test cases, design/build test fixtures, execute tests and document results, validate components and systems.What Youll doCharacterize and test mechanical, thermal, and vibrational properties of self:driving vehicle compute systems, cameras, lidar, and mechanical structures.Design, build and maintain mechanical test fixtures.Develop test cases to validate reliability of componentsDevelop tools and methods to automate testing for rapid deploymentPerform quantitative tests to determine how temperature, humidity, and mechanical stress impact subsystem performanceWrite test scripts in high:level languages like Python, LabView or Matlab to automate test equipment.Utilize data acquisition systems to collect dataMaintain engineering processes, documentation, and configuration managementWhat Youll needCreative problem solvingPrototype development and testing experienceDetailed experience with reliability tests (thermal, shock, vib, UV, etc)Broad general mechanical engineering knowledgeFamiliarity with circuits and software control of instrumentsGreat data gathering and analytical skillsBS in Mechanical Engineering or a related field and 5 years of work experience orAdvanced degree (Masters, Ph.D.) in Mechanical Engineering or a related field and 3 years of relevant work experience.Bonus PointsExperience with safety:critical hardware systems and componentsUnderstanding of automotive applications and standardsExperience in agile project environmentsCAN bus vehicle standard familiarity About the Team At the Advanced Technologies Group (ATG), we are building technologies that will transform the way the world moves. Our teams in Pittsburgh, San Francisco, Phoenix, and Toronto are dedicated to mapping, software and hardware development, vehicle safety, and operations for self:driving technology. Our teams are passionate about developing a self:driving system that will one day move people and things around more safely, efficiently, and cost effectively. Our hardware teams role is to develop and integrate UBER self:driving technologies into existing and future vehicle platforms of multiple OEMA?s at scale."
